ID	Title	URL	TOPIC_NUM	Year	Instructor	Venue	
631	Linear algebra	http://courses.d2l.ai/berkeley-stat-157/slides/1_22/linear-algebra.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
632	ndarray Tutorial	http://courses.d2l.ai/berkeley-stat-157/slides/1_22/ndarray.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
633	Probability and Statistics	http://courses.d2l.ai/berkeley-stat-157/slides/1_24/2-Statistics.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
634	Naive Bayes Classication	http://courses.d2l.ai/berkeley-stat-157/slides/1_24/naive-bayes.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
635	Basic Probability	http://courses.d2l.ai/berkeley-stat-157/slides/1_24/probability.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
636	Sampling	http://courses.d2l.ai/berkeley-stat-157/slides/1_24/sampling.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
637	Gradient and Auto Differentiation	http://courses.d2l.ai/berkeley-stat-157/slides/1_29/3-Gradient.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
638	Automatic Differentiation	http://courses.d2l.ai/berkeley-stat-157/slides/1_29/autograd.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
639	Linear Regression, Basic Optimization	http://courses.d2l.ai/berkeley-stat-157/slides/1_31/4-Linear-Methods.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
640	Concise Implementation of Linear Regression	http://courses.d2l.ai/berkeley-stat-157/slides/1_31/linear-regression-gluon.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
641	Linear Regression Implementation from Scratch	http://courses.d2l.ai/berkeley-stat-157/slides/1_31/linear-regression-scratch.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
642	Model Selection, Weight Decay, Dropout	http://courses.d2l.ai/berkeley-stat-157/slides/2_12/7-Capacity.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
643	Numerical Stability, Hardware	http://courses.d2l.ai/berkeley-stat-157/slides/2_14/8-Numerical.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
644	Environment and Covariate Shift	http://courses.d2l.ai/berkeley-stat-157/slides/2_19/9-Environment.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
645	Layers, Blocks, Parameters and GPUs	http://courses.d2l.ai/berkeley-stat-157/slides/2_21/10-Gluon-Basics.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
646	Convolutional and Pooling Layers	http://courses.d2l.ai/berkeley-stat-157/slides/2_26/11-Convolution.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
647	Multiple Input and Output Channels	http://courses.d2l.ai/berkeley-stat-157/slides/2_26/channels.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
648	Convolution Layers	http://courses.d2l.ai/berkeley-stat-157/slides/2_26/conv-layer.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
649	LeNet	http://courses.d2l.ai/berkeley-stat-157/slides/2_26/lenet.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
650	Padding and Stride	http://courses.d2l.ai/berkeley-stat-157/slides/2_26/padding-and-strides.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
651	Maximum Pooling and Average Pooling	http://courses.d2l.ai/berkeley-stat-157/slides/2_26/pooling.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
652	LeNet, AlexNet, VGG and NiN	http://courses.d2l.ai/berkeley-stat-157/slides/2_28/12-LeNet.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
653	AlexNet	http://courses.d2l.ai/berkeley-stat-157/slides/2_28/alexnet.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
654	LeNet	http://courses.d2l.ai/berkeley-stat-157/slides/2_28/lenet.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
655	Network in Network (NiN)	http://courses.d2l.ai/berkeley-stat-157/slides/2_28/nin.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
656	Networks Using Blocks (VGG)	http://courses.d2l.ai/berkeley-stat-157/slides/2_28/vgg.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
657	Maximum Likelihood and Logistic Regression	http://courses.d2l.ai/berkeley-stat-157/slides/2_5/5-Logistic.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
658	Fashion-MNIST	http://courses.d2l.ai/berkeley-stat-157/slides/2_5/fashion-mnist.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
659	Softmax Regression in Gluon	http://courses.d2l.ai/berkeley-stat-157/slides/2_5/softmax-regression-gluon.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
660	Softmax Regression from Scratch	http://courses.d2l.ai/berkeley-stat-157/slides/2_5/softmax-regression-scratch.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
661	Multilayer Perceptron	http://courses.d2l.ai/berkeley-stat-157/slides/2_7/6-Perceptron.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
662	Activation Functions	http://courses.d2l.ai/berkeley-stat-157/slides/2_7/activation.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
663	Multilayer Perceptron in Gluon	http://courses.d2l.ai/berkeley-stat-157/slides/2_7/mlp-gluon.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
664	Implementing a Multilayer Perceptron from Scratch	http://courses.d2l.ai/berkeley-stat-157/slides/2_7/mlp-scratch.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
665	The Perceptron	http://courses.d2l.ai/berkeley-stat-157/slides/2_7/perceptron.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
666	Hybridize, Async, Multi-GPU/Machine Training	http://courses.d2l.ai/berkeley-stat-157/slides/3_12/14-Performance.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
667	async-computation	http://courses.d2l.ai/berkeley-stat-157/slides/3_12/async-computation.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
668	auto-parallelism	http://courses.d2l.ai/berkeley-stat-157/slides/3_12/auto-parallelism.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
669	hybridize	http://courses.d2l.ai/berkeley-stat-157/slides/3_12/hybridize.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
670	multiple-gpus	http://courses.d2l.ai/berkeley-stat-157/slides/3_12/multiple-gpus-gluon.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
671	multiple-gpus-gluon	http://courses.d2l.ai/berkeley-stat-157/slides/3_12/multiple-gpus.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
672	Image Augmentation, Fine Tuning, Style Transfer	http://courses.d2l.ai/berkeley-stat-157/slides/3_14/15-Finetune.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
673	fine-tuning	http://courses.d2l.ai/berkeley-stat-157/slides/3_14/fine-tuning.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
674	image-augmentation	http://courses.d2l.ai/berkeley-stat-157/slides/3_14/image-augmentation.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
675	neural-style	http://courses.d2l.ai/berkeley-stat-157/slides/3_14/neural-style.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
676	Object Detection	http://courses.d2l.ai/berkeley-stat-157/slides/3_21/16-Detection.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
677	bounding-box	http://courses.d2l.ai/berkeley-stat-157/slides/3_21/bounding-box.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
678	object-detection-dataset	http://courses.d2l.ai/berkeley-stat-157/slides/3_21/object-detection-dataset.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
679	ssd	http://courses.d2l.ai/berkeley-stat-157/slides/3_21/ssd.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
680	Inception, Batch Normalization, ResNet, DenseNet	http://courses.d2l.ai/berkeley-stat-157/slides/3_7/13-Inception.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
681	Batch Normalization	http://courses.d2l.ai/berkeley-stat-157/slides/3_7/batch-norm.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
682	Densely Connected Networks (DenseNet)	http://courses.d2l.ai/berkeley-stat-157/slides/3_7/densenet.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
683	Inception	http://courses.d2l.ai/berkeley-stat-157/slides/3_7/googlenet.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
684	Residual Networks (ResNet)	http://courses.d2l.ai/berkeley-stat-157/slides/3_7/resnet.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
685	Advanced Recurrent Networks	http://courses.d2l.ai/berkeley-stat-157/slides/4_16/20-Advanced-RNN.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
686	bi-rnn	http://courses.d2l.ai/berkeley-stat-157/slides/4_16/bi-rnn.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
687	deep-rnn	http://courses.d2l.ai/berkeley-stat-157/slides/4_16/deep-rnn.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
688	homework9	http://courses.d2l.ai/berkeley-stat-157/slides/4_16/homework9.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
689	Embeddings, Word2wec, fastText, GloVe	http://courses.d2l.ai/berkeley-stat-157/slides/4_18/22-Embedding.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
690	Encoder-Decoder, Seq2seq	http://courses.d2l.ai/berkeley-stat-157/slides/4_23/23-Encoder-decoder.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
691	Encoder-Decoder, Seq2seq	http://courses.d2l.ai/berkeley-stat-157/slides/4_25/24-Attention.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
692	Optimization, Gradient Descent	http://courses.d2l.ai/berkeley-stat-157/slides/4_30/25-Optimization.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
693	Sequence Models	http://courses.d2l.ai/berkeley-stat-157/slides/4_4/18-Sequence_Models.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
694	The Time Machine (loaded)	http://courses.d2l.ai/berkeley-stat-157/slides/4_4/lang-model-dataset.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
695	Text Preprocessing	http://courses.d2l.ai/berkeley-stat-157/slides/4_4/lang-model.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
696	Recurrent Neural Networks	http://courses.d2l.ai/berkeley-stat-157/slides/4_4/rnn.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
697	Autoregressive Models	http://courses.d2l.ai/berkeley-stat-157/slides/4_4/sequence.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
698	Recurrent Neural Networks	http://courses.d2l.ai/berkeley-stat-157/slides/4_9/19-RNN.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
699	homework8	http://courses.d2l.ai/berkeley-stat-157/slides/4_9/homework8.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
700	lstm	http://courses.d2l.ai/berkeley-stat-157/slides/4_9/lstm.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
701	rnn-gluon	http://courses.d2l.ai/berkeley-stat-157/slides/4_9/rnn-gluon.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
702	rnn-scratch	http://courses.d2l.ai/berkeley-stat-157/slides/4_9/rnn-scratch.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
703	sequence	http://courses.d2l.ai/berkeley-stat-157/slides/4_9/sequence.pdf	1045.0	2019	Mu Li and Alex Smola	UC Berkeley	
704	Lecture 1: Course Introduction	https://people.cs.umass.edu/~brenocon/inlp2015/01-intro.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
705	Lecture 2: Probability, Naive Bayes	https://people.cs.umass.edu/~brenocon/inlp2015/02-probnb.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
706	Lecture 3 Classification	https://people.cs.umass.edu/~brenocon/inlp2015/03-classif.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
707	Logistic Regression	https://people.cs.umass.edu/~brenocon/inlp2015/04-logreg.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
708	Guest Lecture: Gaja Jarosz	https://people.cs.umass.edu/~brenocon/inlp2015/05-phonotactics-jarosz-cs585-guestlecture-20150925.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
709	Lecture 6	https://people.cs.umass.edu/~brenocon/inlp2015/06-lecnotes.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
710	Parts of speech	https://people.cs.umass.edu/~brenocon/inlp2015/06-pos.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
711	Log-linear models and CRFs	https://people.cs.umass.edu/~brenocon/inlp2015/08-discseq.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
712	CRF and Structured Perceptron	https://people.cs.umass.edu/~brenocon/inlp2015/09-discseq-perc.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
713	Lecture 9	https://people.cs.umass.edu/~brenocon/inlp2015/09-scan.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
714	Lecture 10	https://people.cs.umass.edu/~brenocon/inlp2015/10-boardphotos.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
715	Project discussion	https://people.cs.umass.edu/~brenocon/inlp2015/10-projects.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
716	Lecture 11	https://people.cs.umass.edu/~brenocon/inlp2015/11-review-scan.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
717	Edit Distance, Spelling Correction, and the Noisy Channel	https://people.cs.umass.edu/~brenocon/inlp2015/12-editdist.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
718	Machine Translation (Part 1)	https://people.cs.umass.edu/~brenocon/inlp2015/13-mt.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
719	Machine Translation Part 2, and the EM Algorithm	https://people.cs.umass.edu/~brenocon/inlp2015/14-mt-em.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
720	NLP Evaluation	https://people.cs.umass.edu/~brenocon/inlp2015/15-eval.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
721	Machine Translation Part 3 Alternatives & Evaluation	https://people.cs.umass.edu/~brenocon/inlp2015/15-mt-more.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
722	NLP Evaluation: Bootstrapping & sig tests	https://people.cs.umass.edu/~brenocon/inlp2015/16-sigtests.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
723	Syntax intro	https://people.cs.umass.edu/~brenocon/inlp2015/16-syntax.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
724	CKY (11/10)	https://people.cs.umass.edu/~brenocon/inlp2015/17-cky.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
725	CKY (11/12)	https://people.cs.umass.edu/~brenocon/inlp2015/18-cky.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
726	Lecture 19 Coreference and Entity Resolution	https://people.cs.umass.edu/~brenocon/inlp2015/19-coref.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
727	Syntactic Dependencies	https://people.cs.umass.edu/~brenocon/inlp2015/19-deps.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
728	Lecture 20 Coreference and Entity Resolution	https://people.cs.umass.edu/~brenocon/inlp2015/20-coref.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
729	Lexical Semantics	https://people.cs.umass.edu/~brenocon/inlp2015/21-lexsem.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
730	Distributional Semantics	https://people.cs.umass.edu/~brenocon/inlp2015/22-distsim.pdf	1201.0	2015	Brendan O’Connor	UMass Amherst	
731	Deep Learning for Natural Language Processing	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec1.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
732	Better Conditional Language Modeling	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec10.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
733	11. Machine Comprehension	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec11.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
734	Convolutional Neural Networks	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec12.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
735	13. Sentence Representations	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec13_felix.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
736	13. Sentence Representations	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec13.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
737	14. Image Captioning	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec14.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
738	Situated Language Learning with Policy Gradients	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec15.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
739	2. Feedforward Neural Networks for NLP	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec2.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
740	3. Training and Optimization	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec3.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
741	4. Word Embeddings	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec4.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
742	5. Recurrent Neural Networks	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec5.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
743	7. Tensorflow	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec7.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
744	8. Long Short Term Memory	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec8.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
745	Conditional Language Modeling	https://www.cl.cam.ac.uk/teaching/1718/R228/lectures/lec9.pdf	1045.0	2017-2018	Stephen Clark	University of Cambridge	
746	Combinatory Categorial Grammar	https://www.slideshare.net/jchoi7s/cs571-combinatory-categorial-grammar	1201.0	2017	Jinho Choi	Emory University	
747	Coreference Resolution	https://www.slideshare.net/jchoi7s/cs571-coreference-resolution	1201.0	2017	Jinho Choi	Emory University	
748	Dependency Parsing	https://www.slideshare.net/jchoi7s/cs571-dependency-parsing	1201.0	2017	Jinho Choi	Emory University	
749	Distributional Semantics	https://www.slideshare.net/jchoi7s/cs571-distributional-semantics	1201.0	2017	Jinho Choi	Emory University	
750	Gradient Descent	https://www.slideshare.net/jchoi7s/cs571-gradient-descent	1201.0	2017	Jinho Choi	Emory University	
751	Introduction	https://www.slideshare.net/jchoi7s/cs571-introduction	1201.0	2017	Jinho Choi	Emory University	
752	Language Models	https://www.slideshare.net/jchoi7s/cs517-language-models	1201.0	2017	Jinho Choi	Emory University	
753	Named Entity Recognition		1201.0	2017	Jinho Choi	Emory University	
754	Neural Network		1201.0	2017	Jinho Choi	Emory University	
755	Part-of-Speech Tagging		1201.0	2017	Jinho Choi	Emory University	
756	Phrase Structure Grammar	https://www.slideshare.net/jchoi7s/cs571-phrase-structure-grammar	1201.0	2017	Jinho Choi	Emory University	
757	Regression for Classification		1201.0	2017	Jinho Choi	Emory University	
758	Semantic Role Labeling		1201.0	2017	Jinho Choi	Emory University	
759	Sentiment Analysis		1201.0	2017	Jinho Choi	Emory University	
760	Stochastic Gradient Descent		1201.0	2017	Jinho Choi	Emory University	
761	Tree-Adjoining Grammar	https://www.slideshare.net/jchoi7s/cs571-tree-adjoining-grammar	1201.0	2017	Jinho Choi	Emory University	
762	Vector Space Models		1201.0	2017	Jinho Choi	Emory University	
763	Computational Linguistics	http://computational-linguistics-class.org/slides/01-course-intro+text-classification-and-sentiment-analysis.pdf	1012.0	2021	Mark Yatskar	University of Pennsylvania	
764	Text Classification with Naïve Bayes	http://computational-linguistics-class.org/slides/02-text-processing.pdf	1012.0	2021	Mark Yatskar	University of Pennsylvania	
765	Basic Text Processing	http://computational-linguistics-class.org/slides/03-text-processing-wrapup.pdf	1012.0	2021	Mark Yatskar	University of Pennsylvania	
766	Language Modeling with N-Grams	http://computational-linguistics-class.org/slides/04-n-gram-language-models-lecture-notes.pdf	1012.0	2021	Mark Yatskar	University of Pennsylvania	
767	Language Modeling with N-Grams	http://computational-linguistics-class.org/slides/04-n-gram-language-models.pdf	1012.0	2021	Mark Yatskar	University of Pennsylvania	
768	Vector Semantics	http://computational-linguistics-class.org/slides/05-vector-semantics-lecture-notes.pdf	1012.0	2021	Mark Yatskar	University of Pennsylvania	
769	Vector Semantics	http://computational-linguistics-class.org/slides/05-vector-semantics.pdf	1012.0	2021	Mark Yatskar	University of Pennsylvania	
